42.6271,41.6668,-1.72158,2.64707,1.35556,4.30246,26,0,2
93.3791,50.0392,-1.75204,2.75278,0.413333,4.2812,8,46.7861,3
92.0788,44.6169,-1.75537,2.79334,0.408713,4.26389,11,0,2
72.2789,53.1544,1.89977,-2.7959,4.78214,2.1198,13,0,2
72.3316,53.4742,1.89977,-2.79883,4.78238,2.11842,14,0,2
54.3492,52.3788,-2.79313,1.90984,2.09877,4.7951,17,0,2
50.5977,43.1337,1.91109,-2.79154,4.79452,2.09979,14,0,2
50.3985,43.8851,1.92288,-2.79764,4.80446,2.09775,13,0,2
48.2745,43.9178,1.90754,-2.79329,4.81013,2.09827,20,0,2
48.7515,44.2317,1.90811,-2.81262,4.81056,2.09586,25,0,2
50.6121,44.4742,1.9066,-2.80877,4.80756,2.09467,9,0,2
50.6471,44.4742,1.90641,-2.80877,4.80757,2.09467,13,0,2
50.5633,45.4929,1.91371,-2.79556,4.80558,2.09883,17,0,2
48.2745,44.3671,1.90754,-2.79682,4.81013,2.10019,6,0,2
49.9443,44.235,1.91658,-2.79478,4.8063,2.09978,6,0,2
48.6893,44.5352,1.90757,-2.79879,4.80849,2.09784,10,0,2
48.6893,44.7258,1.90757,-2.7988,4.80849,2.09794,14,0,2
48.6893,44.7258,1.90757,-2.7988,4.80849,2.09794,14,0,2
49.4591,44.5081,1.9073,-2.79467,4.80906,2.09989,9,0,2
48.7216,45.4181,1.90737,-2.78892,4.80854,2.09588,7,0,2
48.5971,44.8832,1.90708,-2.79816,4.80831,2.10438,14,0,2
57.2424,40.3291,1.75567,-1.96375,0.696545,3.6241,16,0,2
55.6746,41.1126,2.03732,-1.92521,4.74587,2.0109,14,0,2
56.3015,40.8627,-2.07081,2.63333,3.89148,2.24326,20,0,2
56.8207,41.3323,-2.07293,2.63756,3.89198,2.24333,29,0,2
57.458,41.1052,-2.07979,2.63822,3.88639,2.24758,34,0,2
94.5442,57.7769,-2.23494,1.79468,6.07189,4.07674,15,45.4336,3
47.1285,45.3085,-2.39462,2.14206,0.371176,3.28227,32,44.587,3
47.1285,46.4019,-2.39462,2.15023,0.371176,3.2782,32,44.587,3
47.6349,47.2676,2.13571,-2.39476,3.28795,0.371985,35,46.1867,3
58.5171,47.1687,1.9754,-1.75928,0.0357839,2.60094,14,0,2
49.1316,40.9625,-2.665,1.81381,4.16424,0.964821,19,0,2
49.3816,41.2021,-2.66591,1.81591,4.16597,0.963418,20,0,2
81.2083,79.5155,2.30954,-2.21979,5.08549,1.19862,63,67.7828,5
81.2083,79.7577,2.30954,-2.21897,5.08549,1.19891,60,67.2579,5
57.5337,52.9421,2.30824,-2.23376,5.07504,1.19107,49,46.9453,4
57.5337,52.2931,2.30824,-2.24128,5.07504,1.18715,50,46.7433,4
54.1321,46.6705,-2.28112,2.17187,3.29236,0.42248,33,0,2
59.9164,45.412,2.65334,-2.21833,1.62645,3.9159,31,0,2
59.9164,55.2517,2.65334,-2.21004,1.62645,3.86879,32,0,2
82.0173,56.9369,2.26372,-2.75252,0.124606,3.63466,28,44.6513,4
76.677,56.9819,2.25538,-2.75257,0.126834,3.63438,26,48.2974,5
77.1623,56.9819,2.25733,-2.75257,0.125852,3.63438,26,48.2974,4
50.371,41.3383,-3.05762,2.82285,2.65121,4.79632,22,0,2
50.371,42.4781,-3.05762,2.82295,2.65121,4.79574,24,0,2
51.614,41.9879,-3.06308,2.82492,2.65588,4.79723,34,0,2
51.798,47.4936,-3.0667,2.86245,2.65168,4.80187,24,0,2
64.9287,42.764,3.18442,-4.00096,5.59404,3.06799,15,0,2
60.8216,46.9403,-2.12015,2.03972,1.7231,4.94348,16,0,2
44.8795,42.9829,-2.17362,2.82789,4.85557,1.35669,24,0,2
45.3453,43.6526,-2.18273,2.82739,4.85291,1.35326,31,0,2
54.5806,45.1106,2.3589,-2.23426,5.83,2.39661,53,0,2
74.4558,61.3984,-1.75926,3.03991,4.21883,0.994244,17,0,2
74.4558,61.3984,-1.75926,3.03991,4.21883,0.994244,18,0,2
153.029,132.855,2.51043,-1.97269,3.09688,6.17118,36,0,2
128.38,91.5262,-1.97725,2.49767,6.16901,3.08058,46,0,2
56.7718,42.5913,2.76516,-2.07066,5.47987,1.87464,36,0,2
61.4831,58.766,1.98898,-1.99946,6.05059,2.87716,20,0,2
44.3836,42.3581,-2.75581,1.93625,5.99601,4.74842,34,41.9493,3
46.6862,43.461,-2.49159,1.72675,0.50839,1.37352,16,0,2
46.9434,43.461,-2.49226,1.72675,0.508849,1.37352,16,0,2
44.9858,44.4726,1.71772,-2.49413,1.38179,0.515073,25,0,2
53.6301,43.1572,2.47942,-2.70985,4.7936,2.47357,34,42.8249,4
54.1565,43.4142,2.48057,-2.70902,4.79331,2.47505,37,42.9515,4
51.7428,48.3167,1.93016,-3.02783,3.96465,2.51902,48,46.6456,3
46.632,40.6619,1.85678,-3.00735,4.06139,2.58098,34,0,2
44.8459,40.3213,1.8709,-3.01903,4.05879,2.51828,32,0,2
45.159,40.3245,1.87322,-3.01905,4.05779,2.51829,32,0,2
55.8227,50.2793,-2.03449,2.54807,0.0758574,2.43995,30,41.5754,3
58.8963,41.549,2.00779,-1.90776,4.70008,0.9181,37,0,2
49.5318,43.988,2.0141,-1.89449,4.67185,0.954351,39,0,2
51.5394,44.0306,2.04018,-1.89119,4.67955,0.951663,35,0,2
52.9067,40.6876,2.04651,-1.89882,4.672,0.917833,38,0,2
49.1409,44.2263,2.04226,-1.89119,4.67451,0.956321,37,0,2
43.9511,43.6203,-2.65119,1.76424,4.15574,0.42853,26,0,2
63.8532,43.3529,-1.78908,4.2023,5.79586,3.3399,26,0,2
48.1756,41.0872,-3.48175,2.8791,1.01671,4.83539,27,0,2
47.8096,46.7543,2.17279,-2.15307,4.12665,1.26132,28,41.5289,3
46.4041,42.2112,2.56157,-2.15165,4.56591,1.76637,26,0,2
47.0332,42.2112,2.56309,-2.15165,4.56501,1.76637,26,0,2
64.8391,56.6284,-2.04694,2.77843,4.38321,0.939103,26,51.1353,3
86.9002,56.3858,-2.64089,1.89623,2.5379,4.45177,33,40.4915,3
86.9002,56.3966,-2.64089,1.89624,2.5379,4.45181,36,40.4915,3
48.0765,45.3931,-1.84263,1.7549,4.91816,2.05839,33,0,2
56.7026,54.7206,-3.90029,2.03559,3.14365,1.08659,38,51.5836,3
49.4688,42.6129,-3.89707,2.75543,3.15962,0.888521,25,0,2
54.7676,40.8518,2.20735,-1.71741,0.731089,4.82485,36,0,2
54.7676,41.227,2.20735,-1.71777,0.731089,4.82612,42,0,2
54.7676,41.3658,2.20735,-1.71771,0.731089,4.82541,40,0,2
71.4403,48.3136,2.23069,-2.69306,0.0729206,1.72785,20,41.8047,3
48.8853,41.5755,2.58493,-2.56562,1.07979,4.66802,26,0,2
48.4014,47.3252,-1.78121,2.05876,0.459424,1.95716,32,0,2
44.0973,40.7159,-3.66889,2.15521,0.400452,4.18896,16,0,2
76.1385,42.8533,-2.57568,2.28005,2.61153,5.51284,30,0,2
55.7542,51.0084,-2.49753,3.45491,1.09579,5.83942,21,0,2
50.2995,40.1693,2.31186,-4.08245,4.02302,4.55822,19,0,2
50.7209,40.6323,2.31181,-4.08412,4.02205,4.55545,22,0,2
51.2612,42.5641,2.316,-4.1032,4.02609,4.55847,24,0,2
64.7021,50.9157,-1.78321,4.00867,5.39188,2.57989,23,44.3224,3
46.5359,42.6964,3.16444,-2.86454,2.05328,3.35603,23,0,2
44.9925,41.7517,3.16028,-2.86995,2.05518,3.36295,18,0,2
40.239,40.1421,1.93212,-2.12939,4.41568,0.935411,22,0,2
44.6517,41.6713,2.45432,-2.51969,2.76235,5.44815,37,0,2
108.95,107.37,-2.38913,1.96797,4.09059,1.19146,21,0,2
79.8066,70.2276,1.97004,-2.39526,1.19267,4.08502,20,0,2
50.1326,40.4232,2.63551,-1.974,3.52376,0.405125,26,0,2
50.9701,40.4494,2.63879,-1.974,3.52565,0.405055,25,0,2
50.5598,40.2619,2.63731,-1.96322,3.52378,0.408297,30,0,2
50.9051,40.0809,2.63788,-1.96283,3.52483,0.407947,29,0,2
50.0396,40.456,2.63591,-1.9672,3.52405,0.405248,26,0,2
52.009,40.4557,2.63481,-1.96652,3.52719,0.403847,26,0,2
51.567,48.3581,3.20966,-4.20628,5.2173,1.76921,23,0,2
53.9973,40.9739,3.16731,-2.87252,0.118194,2.62243,28,0,2
53.9457,41.5225,3.1519,-2.87354,0.116546,2.62334,28,0,2
55.6407,40.9128,2.06304,-2.87106,0.606485,2.62196,21,0,2
42.8367,40.1867,3.66366,-1.94276,0.238158,3.6779,19,0,2
42.8367,40.2363,3.66366,-1.94297,0.238158,3.67792,19,0,2
46.9784,40.2718,-1.74024,3.46594,5.92669,6.11475,26,0,2
53.7641,43.3078,-2.12776,1.736,4.016,0.554094,14,0,2
54.093,43.3078,-2.12904,1.736,4.0183,0.554094,15,0,2
43.6188,43.0598,-1.89903,2.76994,4.86149,2.33228,21,0,2
63.2069,49.2386,-4.17682,3.36319,4.28617,1.2514,24,0,2
63.5283,50.4765,-4.18259,3.37005,4.28731,1.24873,28,0,2
55.2691,41.2406,1.9064,-2.62848,2.69854,5.48577,24,0,2
55.2691,41.2406,1.9064,-2.62848,2.69854,5.48577,25,0,2
45.7567,40.965,-3.45824,2.50653,2.66742,6.00205,24,0,2
43.0987,40.6372,2.52023,-3.41583,6.01118,2.65646,25,0,2
69.4559,63.6761,-3.33729,2.6184,1.30894,1.23013,15,0,2
48.4767,40.9888,2.50671,-1.74563,0.872113,2.90223,21,0,2
49.071,40.9888,2.50513,-1.74563,0.871941,2.90223,23,0,2
49.071,40.9888,2.50513,-1.74563,0.871941,2.90223,24,0,2
51.7927,41.7881,2.52014,-1.75517,0.8682,2.90103,24,0,2
49.155,42.204,2.50667,-1.75175,0.868806,2.90741,32,0,2
40.7958,40.432,-1.72299,2.67708,3.38759,0.247487,14,0,2
52.2749,40.8999,1.87913,-2.81076,3.18548,5.51167,24,0,2
69.232,49.6287,-2.97291,4.00027,3.39278,1.1655,15,40.8632,3
70.3698,49.6287,-2.97763,4.00027,3.39336,1.1655,15,40.8632,3
53.349,42.3625,2.36032,-1.93974,2.34098,4.57546,17,0,2
53.349,47.3341,2.36032,-1.91054,2.34098,4.58542,18,0,2
53.4929,42.8192,-1.97826,2.12184,1.39315,0.51291,20,0,2
68.9206,51.1674,-1.72661,2.41599,5.19188,1.89097,12,0,2
69.2386,51.1674,-1.7257,2.41599,5.19173,1.89097,14,0,2
52.4574,43.1315,2.2674,-2.71373,3.59027,0.800053,13,0,2
52.4574,43.3586,2.2674,-2.71506,3.59027,0.801857,13,0,2
93.1536,52.7496,3.03333,-1.8155,3.09805,0.775956,35,0,2
47.6576,41.1087,1.95236,-4.30384,4.04618,0.828668,22,0,2
51.1178,49.5225,2.03663,-2.63667,4.98457,2.32259,18,0,2
49.5841,40.3648,-3.11182,2.80732,0.260425,1.37519,28,0,2
99.0918,41.5566,2.52549,-2.9706,1.0132,4.70682,29,40.9024,3
99.0918,41.5566,2.52549,-2.9706,1.0132,4.70682,32,40.9024,3
99.5584,41.9165,2.52721,-2.99379,1.0135,4.70991,36,40.9024,3
77.951,40.0576,-2.61019,3.47427,3.36447,1.31629,27,0,2
109.626,103.086,2.04576,-3.47984,2.35871,5.67169,25,0,2
113.718,103.812,2.04887,-3.48131,2.35868,5.67821,33,0,2
109.626,105.945,2.04576,-3.48087,2.35871,5.68452,33,0,2
94.8218,82.4364,1.84791,-1.8657,5.5995,2.66094,18,0,2
94.8686,83.2815,1.84783,-1.86815,5.59942,2.66258,19,0,2
95.5202,82.8326,1.84996,-1.86535,5.59987,2.66134,23,0,2
63.0906,52.3644,-1.89786,1.77319,2.65075,5.62399,23,0,2
60.3621,51.7642,-1.87222,1.76905,2.6541,5.62284,18,0,2
59.5572,50.5797,-1.86047,1.76469,2.64445,5.6261,21,0,2
58.7379,52.0525,-1.85775,1.77492,2.64712,5.63418,28,0,2
42.7027,41.5701,-3.14759,3.5699,3.86365,0.518106,17,0,2
42.7027,41.5701,-3.14759,3.5699,3.86365,0.518106,17,0,2
81.0376,61.3603,-1.81265,2.02372,5.73567,2.04705,22,54.7149,4
81.8532,61.8294,-1.81121,2.02841,5.73464,2.04726,25,56.5345,4
82.509,61.5716,-1.81366,2.02336,5.7352,2.04635,22,56.2338,4
82.1229,62.9056,-1.8142,1.97455,5.73609,2.00526,24,55.1773,4
83.3656,63.5134,-1.8206,1.97437,5.73757,2.00568,28,56.0027,4
83.8613,63.6751,-1.82196,1.97726,5.73658,2.00544,31,56.3375,4
81.2186,63.7607,-1.81239,1.9755,5.73611,2.00619,26,56.3615,4
82.1857,63.7607,-1.81828,1.9755,5.73482,2.00619,23,56.8758,4
80.9449,64.4393,-1.81219,1.97454,5.73556,2.00928,23,57.8996,4
80.9449,63.7607,-1.81219,1.9755,5.73556,2.00619,25,56.3615,4
86.3573,63.7607,-1.83322,1.9755,5.7197,2.00619,24,56.5375,4
77.8784,62.8909,-1.81925,2.02726,3.27249,1.24636,19,0,2
70.3022,57.3945,-2.19897,2.63927,4.35134,1.64538,29,0,2
52.05,47.1268,1.70281,-2.70243,6.20889,2.575,28,0,2
54.1062,47.3103,1.70983,-2.7036,6.20799,2.57446,30,0,2
51.805,47.1769,1.70861,-2.7024,6.19538,2.57518,33,40.2003,3
52.9391,47.2526,1.71371,-2.70368,6.21005,2.57534,32,0,2
44.8259,43.0726,-2.04955,1.7165,1.53352,4.83584,18,0,2
52.5428,44.6793,2.42921,-4.07852,2.45162,5.06437,23,0,2
70.8591,53.5257,-2.6323,2.56644,6.2784,3.7513,25,0,2
89.9331,76.4764,-2.50782,2.4979,1.43481,4.43233,47,0,2
94.6727,78.0477,-2.52543,2.50219,1.43301,4.43332,54,0,2
92.2178,78.7443,-2.51219,2.50171,1.42938,4.43523,55,0,2
77.3834,68.8716,2.49998,-2.51423,4.43374,1.42985,33,0,2
77.8704,69.0506,2.50739,-2.51542,4.43462,1.43064,34,0,2
85.823,70.4482,2.52566,-2.51702,4.40518,1.43017,34,0,2
85.281,69.9904,2.52173,-2.51535,4.40412,1.43101,37,0,2
85.4724,76.0802,2.52253,-2.51768,4.40349,1.41848,34,0,2
86.909,70.9497,2.52492,-2.51819,4.40367,1.4341,38,40.001,3
78.4828,71.0874,2.49939,-2.50334,4.43617,1.43408,37,0,2
79.3334,68.3795,2.50405,-2.51349,4.43709,1.43251,41,0,2
79.3297,68.3072,2.50973,-2.51021,4.43786,1.43434,37,0,2
78.6221,67.7305,2.49743,-2.51598,4.43143,1.43154,38,0,2
84.4551,67.7305,2.50808,-2.51598,4.40672,1.43154,38,0,2
78.6221,70.5458,2.49743,-2.53934,4.43143,1.42817,42,0,2
79.1772,70.5458,2.50726,-2.53934,4.43309,1.42817,44,0,2
40.8652,40.7732,2.63042,-2.2055,1.49631,6.01349,32,0,2
65.1292,43.4273,2.70246,-2.27764,3.32513,0.779401,46,0,2
69.3064,43.4273,2.70317,-2.27764,3.32797,0.779401,49,0,2
69.4967,44.7995,2.7051,-2.28845,3.32781,0.776051,49,0,2
66.7424,44.7209,2.71322,-2.28191,3.3219,0.78331,47,0,2
50.6128,48.1857,2.71896,-3.78375,3.35307,1.5555,36,0,2
42.8694,40.1421,-3.05451,3.18727,0.917568,3.91616,26,0,2
64.4102,60.3418,2.88948,-1.80885,1.22905,3.60489,34,0,2
42.4702,41.4777,3.34986,-1.71782,3.86165,0.816358,34,0,2
60.7789,52.6279,-2.61624,3.60482,0.773032,5.30288,20,50.3931,3
60.7789,52.6279,-2.61624,3.60482,0.773032,5.30288,22,50.5544,3
55.2129,42.1828,2.38871,-2.20679,1.5188,4.97389,20,0,2
61.2574,53.5967,-2.29212,3.02708,4.12882,0.683117,21,0,2
64.1298,54.0964,-2.28493,3.03037,4.12585,0.683484,26,0,2
62.089,53.4185,-2.29323,3.01658,4.13027,0.689378,21,0,2
62.089,53.5288,-2.29323,3.01632,4.13027,0.689369,23,0,2
62.1897,53.4185,-2.29319,3.01658,4.13036,0.689378,25,0,2
61.8826,53.2464,-2.29331,3.01777,4.12777,0.682885,32,0,2
62.0103,53.2464,-2.29333,3.01777,4.12803,0.682885,30,0,2
53.8284,43.3463,-2.84811,2.83966,2.32405,4.40706,11,0,2
52.9831,51.7024,-2.59872,4.00485,1.17581,3.86266,28,40.6593,3
57.0608,53.025,4.02011,-2.59881,3.88356,1.17599,29,0,2
59.5631,51.126,-2.1571,2.83152,5.15111,1.81567,30,0,2
59.6106,51.3601,-2.15719,2.83059,5.15096,1.81447,36,0,2
47.2843,40.455,2.83463,-2.58258,1.80461,0.994416,23,0,2
44.2098,42.8014,3.79289,-2.55426,2.65638,0.990879,16,0,2
47.0454,43.6816,-2.0126,1.74615,5.41912,3.84203,28,42.42,3
66.4381,65.3603,2.79331,-1.8157,2.90506,0.801895,36,0,2
48.8985,46.7085,2.29508,-2.93203,3.33473,0.0139429,17,0,2
41.6789,40.1746,-2.15193,4.56173,5.10582,0.161818,28,0,2
57.7138,45.4072,-2.28304,2.8565,0.0741641,3.98834,13,0,2
72.8071,47.2004,-2.179,2.48753,1.39851,3.89383,21,0,2
52.9671,44.3896,-2.23416,1.81327,3.7088,0.762942,21,0,2
53.6449,47.9479,-2.23686,1.80097,3.70859,0.772465,20,0,2
45.848,43.8277,-3.27589,2.31762,1.69557,0.509581,14,0,2
56.8007,47.1617,3.44371,-2.27427,5.21478,1.43211,14,0,2
48.5876,42.3098,3.54927,-2.78514,0.109306,0.231193,31,0,2
56.2298,48.7897,2.69411,-2.0604,3.38147,3.9383,20,0,2
68.6448,61.2909,-2.30078,2.49427,6.10759,2.64285,32,52.7696,4
69.0371,61.2909,-2.30294,2.49427,6.10636,2.64285,38,52.7696,4
50.4955,43.6725,3.2002,-2.23264,5.49918,5.95468,30,0,2
67.8398,55.9578,2.54776,-2.55121,0.0229013,3.70753,10,0,2
57.6363,46.3197,-2.01574,1.76087,2.75278,6.10092,15,0,2
77.3988,56.499,-2.66775,3.8342,3.86145,0.101556,22,0,2
69.8518,43.812,-3.28373,2.09294,2.55336,1.31855,9,0,2
49.0956,42.3044,-2.73303,3.02119,6.23724,5.93263,15,0,2
68.2436,51.234,-3.16521,3.62844,3.85336,0.869231,28,0,2
51.9266,50.8084,-1.7611,2.70304,2.48115,5.89156,28,0,2
66.1093,40.1979,-2.82725,2.31331,5.08844,4.36541,50,0,2
77.166,51.1069,-1.92987,3.2707,4.59242,1.49531,44,0,2
78.739,51.1069,-1.93338,3.2707,4.58951,1.49531,51,0,2
78.8054,51.1069,-1.93481,3.2707,4.59427,1.49531,49,0,2
78.771,52.0692,-1.94481,3.26729,4.59089,1.48996,47,0,2
94.6431,82.6758,1.7756,-3.11853,2.90231,6.24153,28,55.3979,5
44.7377,41.1296,1.79921,-2.22516,2.90397,4.15803,32,0,2
117.72,75.4288,2.5276,-3.76113,5.08348,1.54905,33,54.9459,3
46.5401,44.0089,2.14637,-3.30413,4.12451,0.169948,43,41.8865,3
68.2195,53.1588,2.4389,-2.38248,4.01661,0.780395,21,0,2
53.8279,42.5936,-2.48441,3.18158,2.85029,5.18309,17,0,2
75.9157,72.6072,1.92853,-2.00341,4.35194,1.59567,22,0,2
73.111,69.3569,-2.0075,1.93229,1.59606,4.35789,21,0,2
73.209,69.3569,-2.00747,1.93229,1.59598,4.35789,23,0,2
76.5649,73.4498,1.94528,-2.00849,4.36777,1.59676,24,0,2
73.4368,69.3569,-2.0196,1.93229,1.5953,4.35789,22,0,2
46.3838,40.7474,1.94874,-3.53736,4.81209,1.51225,28,0,2
48.6779,40.2412,-2.07354,3.30967,4.46194,0.974399,21,0,2
52.1988,47.3918,-3.28933,2.10103,1.68515,4.64901,27,46.4375,3
41.4689,40.977,-2.46186,3.26724,0.161689,2.43699,27,0,2
69.1805,49.8866,-2.23131,2.47848,1.63154,4.54438,29,0,2
52.6243,41.9885,-2.14297,2.97961,1.61229,4.85337,26,0,2
69.9617,53.0922,2.05005,-3.37133,0.392538,4.96717,26,0,2
70.0727,53.0922,2.05061,-3.37133,0.392904,4.96717,32,0,2
68.1561,46.1452,2.07616,-2.61907,5.62253,2.83324,37,40.8059,3
59.3731,42.6533,1.74011,-1.72873,1.47175,5.53747,22,0,2
55.0026,40.6353,2.30498,-2.65845,4.86538,1.55419,16,0,2
52.0823,41.3145,2.60272,-2.61192,0.460625,3.95433,21,0,2
95.0248,64.6343,-2.03502,2.80642,2.58411,5.41041,31,0,2
59.4742,53.1871,-3.19006,1.99556,3.67579,5.97809,32,43.5208,3
72.3081,40.7722,2.07898,-2.2133,3.36343,0.217764,20,0,2
64.6025,42.2313,-2.3144,1.79363,4.66912,2.17403,18,0,2
64.6025,42.2313,-2.3144,1.79363,4.66912,2.17403,18,0,2
64.8296,42.2313,-2.31502,1.79363,4.67052,2.17403,18,0,2
41.7751,40.4863,-1.7879,2.07274,3.4782,0.308681,17,0,2
47.8847,41.0287,-4.13795,2.89398,3.01902,3.29858,23,0,2
90.8094,85.3081,2.28692,-2.25523,0.319712,3.11467,24,0,2
90.8094,85.3081,2.28692,-2.25523,0.319712,3.11467,24,0,2
90.9879,88.3078,2.28692,-2.24402,0.319604,3.10166,26,0,2
86.729,43.3848,2.27581,-2.24527,0.32297,3.08532,25,0,2
87.0396,43.3848,2.27753,-2.24527,0.32294,3.08532,28,0,2
86.7398,44.6053,2.2772,-2.2386,0.322975,3.09367,25,0,2
67.2351,49.3184,-2.10183,2.04508,2.97967,4.42302,39,41.0044,3
67.6005,49.3952,-2.10443,2.04486,2.97837,4.42248,48,41.3122,3
71.9668,40.8446,-2.28559,2.13397,1.59142,3.71115,39,0,2
41.6604,41.3571,2.72196,-2.68942,2.79257,5.4374,28,0,2
49.5392,40.3012,-2.09132,3.5181,3.2561,0.0936154,24,0,2
44.5869,44.479,-2.23613,2.99719,5.48595,2.07367,25,0,2
54.9871,40.2003,-2.44616,2.6872,1.23888,2.12988,23,0,2
59.1544,43.4938,2.07003,-1.78449,6.05704,4.71535,27,41.5117,3
60.6469,41.792,2.06901,-4.00375,6.05492,2.16145,34,40.6986,3
59.6857,45.0792,2.08223,-1.78893,6.05857,4.70327,34,0,2
52.1829,40.5622,2.32767,-1.72707,5.40421,3.56799,30,0,2
50.9484,45.778,3.03907,-2.84857,3.52868,0.49617,13,0,2
66.0434,41.9335,1.89672,-2.22172,5.32501,1.67257,15,0,2
58.4654,42.5119,2.2341,-2.06586,3.71818,0.494337,35,0,2
44.7162,41.1197,-1.85071,2.7344,5.34356,4.62238,26,0,2
45.0024,40.0668,-1.851,2.72798,5.34464,4.62688,23,0,2
48.5236,40.3452,-1.84404,2.7292,5.33619,4.62588,25,0,2
45.5381,40.4382,-1.86536,2.72548,5.3386,4.63418,26,0,2
46.2887,40.7561,3.01965,-1.88372,1.68755,5.33528,17,0,2
46.2887,40.7561,3.01965,-1.88372,1.68755,5.33528,20,0,2
66.5764,48.63,-1.8559,2.73328,4.61313,0.986561,16,0,2
56.0202,46.2363,-2.29319,3.28499,4.42795,2.74062,28,0,2
52.3711,45.7496,-3.44422,1.71399,5.44832,5.55248,34,0,2
51.5631,51.5107,-2.49844,2.26356,3.8663,3.7507,45,44.4288,4
52.6758,52.2906,2.26541,-2.50119,3.75764,3.86228,48,44.9889,4
50.2823,48.2186,-2.83784,1.88748,1.85102,5.14872,24,0,2
50.2994,48.6335,-2.83793,1.89731,1.8509,5.14851,33,0,2
50.3321,48.2186,-2.83783,1.88748,1.85133,5.14872,28,0,2
50.2823,48.4256,-2.83784,1.8903,1.85102,5.14879,24,0,2
73.0147,48.3315,-1.86977,1.93438,2.30454,4.77396,36,44.9986,3
75.141,49.1468,-1.88392,1.9366,2.30622,4.77696,42,45.2522,3
74.1689,52.5636,-1.87201,1.95426,2.30215,4.78482,43,45.2522,3
73.7156,49.8649,-1.87155,1.93316,2.30217,4.77626,40,45.5356,3
60.2731,43.8785,-2.88702,2.06149,2.51854,5.95838,18,0,2
62.2272,44.2129,-2.88892,2.06172,2.51348,5.96086,22,40.222,3
61.0639,45.9199,-2.88551,2.05977,2.51676,5.95806,25,41.3482,3
60.3856,43.8785,-2.88663,2.06149,2.51908,5.95838,26,40.2903,3
63.104,44.1588,-2.88449,2.061,2.51509,5.95903,21,40.8408,3
69.5696,48.8584,2.07337,-1.98246,2.61375,0.407961,29,40.5699,3
52.6675,45.061,3.197,-2.00514,3.05319,1.72919,33,0,2
42.0026,41.714,-1.9454,1.7472,4.75308,1.34397,29,0,2
46.6124,43.4411,-2.03533,1.76616,3.53971,5.94084,28,0,2
42.9568,40.9778,3.7376,-3.47176,2.56239,1.19091,50,40.0945,3
56.5099,46.2986,2.11217,-1.88863,4.28816,0.564203,27,0,2
57.4675,47.4938,2.1123,-1.8897,4.2878,0.556307,28,40.9663,3
